timestamp satellite flux energy
"2021-03-30 09:15:00" 16 8.284263941504832e-09 0.05-0.4nm
"2021-03-30 09:15:00" 16 2.5072516507407272e-08 0.1-0.8nm
"2021-03-30 09:16:00" 16 7.516482547487158e-09 0.05-0.4nm
"2021-03-30 09:16:00" 16 2.553212929967685e-08 0.1-0.8nm
"2021-03-30 09:17:00" 16 8.042655430529067e-09 0.05-0.4nm
"2021-03-30 09:17:00" 16 2.7327740070859363e-08 0.1-0.8nm
"2021-03-30 09:18:00" 16 7.54200790709092e-09 0.05-0.4nm
"2021-03-30 09:18:00" 16 2.7477968345124282e-08 0.1-0.8nm
"2021-03-30 09:19:00" 16 7.772245957937685e-09 0.05-0.4nm
"2021-03-30 09:19:00" 16 2.7452140116679402e-08 0.1-0.8nm
"2021-03-30 09:20:00" 16 7.808796276265184e-09 0.05-0.4nm
"2021-03-30 09:20:00" 16 2.534122423014651e-08 0.1-0.8nm
"2021-03-30 09:21:00" 16 8.531750417262174e-09 0.05-0.4nm
"2021-03-30 09:21:00" 16 2.7081863862576928e-08 0.1-0.8nm
"2021-03-30 09:22:00" 16 8.554229324886364e-09 0.05-0.4nm
"2021-03-30 09:22:00" 16 2.435507795439662e-08 0.1-0.8nm
"2021-03-30 09:23:00" 16 6.742010949523093e-09 0.05-0.4nm
"2021-03-30 09:23:00" 16 2.53756056167731e-08 0.1-0.8nm
"2021-03-30 09:24:00" 16 7.81997400167711e-09 0.05-0.4nm
"2021-03-30 09:24:00" 16 2.678958210822202e-08 0.1-0.8nm
"2021-03-30 09:25:00" 16 7.518531575101406e-09 0.05-0.4nm
"2021-03-30 09:25:00" 16 2.600181225886899e-08 0.1-0.8nm
"2021-03-30 09:26:00" 16 7.604780805081646e-09 0.05-0.4nm
"2021-03-30 09:26:00" 16 2.568324219964779e-08 0.1-0.8nm
"2021-03-30 09:27:00" 16 7.799911827532924e-09 0.05-0.4nm
"2021-03-30 09:27:00" 16 2.619723815655561e-08 0.1-0.8nm
"2021-03-30 09:28:00" 16 8.21144219287362e-09 0.05-0.4nm
"2021-03-30 09:28:00" 16 2.6754527482353293e-08 0.1-0.8nm
"2021-03-30 09:29:00" 16 6.90246082513113e-09 0.05-0.4nm
"2021-03-30 09:29:00" 16 2.7029827265323537e-08 0.1-0.8nm
"2021-03-30 09:30:00" 16 7.574489480077773e-09 0.05-0.4nm
"2021-03-30 09:30:00" 16 2.741466609279541e-08 0.1-0.8nm
"2021-03-30 09:31:00" 16 8.626359182528631e-09 0.05-0.4nm
"2021-03-30 09:31:00" 16 2.8148200215127872e-08 0.1-0.8nm
"2021-03-30 09:32:00" 16 7.4713364384138e-09 0.05-0.4nm
"2021-03-30 09:32:00" 16 2.843424695697649e-08 0.1-0.8nm
"2021-03-30 09:33:00" 16 7.294201243013277e-09 0.05-0.4nm
"2021-03-30 09:33:00" 16 3.038507401242896e-08 0.1-0.8nm
"2021-03-30 09:34:00" 16 8.747872648484645e-09 0.05-0.4nm
"2021-03-30 09:34:00" 16 2.9600965234521933e-08 0.1-0.8nm
"2021-03-30 09:35:00" 16 1.043420372326409e-08 0.05-0.4nm
"2021-03-30 09:35:00" 16 3.062645248519402e-08 0.1-0.8nm
"2021-03-30 09:36:00" 16 9.005237444625891e-09 0.05-0.4nm
"2021-03-30 09:36:00" 16 2.985274605293853e-08 0.1-0.8nm
"2021-03-30 09:37:00" 16 8.752200741923843e-09 0.05-0.4nm
"2021-03-30 09:37:00" 16 2.9014310953812118e-08 0.1-0.8nm
"2021-03-30 09:38:00" 16 7.70375674363777e-09 0.05-0.4nm
"2021-03-30 09:38:00" 16 3.014264393641497e-08 0.1-0.8nm
"2021-03-30 09:39:00" 16 7.916955091502587e-09 0.05-0.4nm
"2021-03-30 09:39:00" 16 2.981428437465183e-08 0.1-0.8nm
"2021-03-30 09:40:00" 16 6.8702616928817414e-09 0.05-0.4nm
"2021-03-30 09:40:00" 16 2.860951653360643e-08 0.1-0.8nm
"2021-03-30 09:41:00" 16 7.977734917119507e-09 0.05-0.4nm
"2021-03-30 09:41:00" 16 2.8877906288471422e-08 0.1-0.8nm
"2021-03-30 09:42:00" 16 8.538317608497437e-09 0.05-0.4nm
"2021-03-30 09:42:00" 16 2.716415536951899e-08 0.1-0.8nm
"2021-03-30 09:43:00" 16 7.446127714416661e-09 0.05-0.4nm
"2021-03-30 09:43:00" 16 2.744529226106351e-08 0.1-0.8nm
"2021-03-30 09:44:00" 16 7.229465026625804e-09 0.05-0.4nm
"2021-03-30 09:44:00" 16 2.6197399805028e-08 0.1-0.8nm
"2021-03-30 09:45:00" 16 7.724351824833775e-09 0.05-0.4nm
"2021-03-30 09:45:00" 16 2.83985670535003e-08 0.1-0.8nm
"2021-03-30 09:46:00" 16 8.029330977876725e-09 0.05-0.4nm
"2021-03-30 09:46:00" 16 2.4588212355070017e-08 0.1-0.8nm
"2021-03-30 09:47:00" 16 6.8612635573117595e-09 0.05-0.4nm
"2021-03-30 09:47:00" 16 2.4181389335353742e-08 0.1-0.8nm
"2021-03-30 09:48:00" 16 6.708297917157325e-09 0.05-0.4nm
"2021-03-30 09:48:00" 16 2.557037426242914e-08 0.1-0.8nm
"2021-03-30 09:49:00" 16 7.916019839626642e-09 0.05-0.4nm
